C/A,Unit,Scp,Station,Linename,Division,Date,Time,Desc,Entries,Exits,On_N_Line,Dayofweek,NewCol
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-28,08:00:00,REGULAR,5475237,6355304,True,1,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-28,12:00:00,REGULAR,5475419,6355787,True,1,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-28,16:00:00,REGULAR,5475623,6356017,True,1,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-28,20:00:00,REGULAR,5476109,6356175,True,1,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-29,00:00:00,REGULAR,5476241,6356233,True,2,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-29,04:00:00,REGULAR,5476250,6356242,True,2,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-29,08:00:00,REGULAR,5476283,6356479,True,2,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-29,12:00:00,REGULAR,5476467,6356899,True,2,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-29,16:00:00,REGULAR,5476674,6357019,True,2,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-29,20:00:00,REGULAR,5477182,6357170,True,2,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-30,00:00:00,REGULAR,5477352,6357223,True,3,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-30,04:00:00,REGULAR,5477368,6357225,True,3,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-30,08:00:00,REGULAR,5477410,6357471,True,3,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-30,12:00:00,REGULAR,5477597,6357902,True,3,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-30,16:00:00,REGULAR,5477823,6358051,True,3,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-30,20:00:00,REGULAR,5478325,6358207,True,3,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-31,00:00:00,REGULAR,5478486,6358284,True,4,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-31,04:00:00,REGULAR,5478497,6358294,True,4,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-31,08:00:00,REGULAR,5478522,6358483,True,4,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-31,12:00:00,REGULAR,5478670,6358854,True,4,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-31,16:00:00,REGULAR,5478964,6359008,True,4,
A002,R051,02-03-03,59 ST,NQR456W,BMT,2018-08-31,20:00:00,REGULAR,5479406,6359111,True,4,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-25,00:00:00,REGULAR,6820590,3573583,True,5,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-25,04:00:00,REGULAR,6820607,3573588,True,5,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-25,08:00:00,REGULAR,6820623,3573630,True,5,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-25,12:00:00,REGULAR,6820724,3573713,True,5,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-25,16:00:00,REGULAR,6820939,3573766,True,5,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-25,20:00:00,REGULAR,6821213,3573801,True,5,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-26,00:00:00,REGULAR,6821392,3573816,True,6,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-26,04:00:00,REGULAR,6821412,3573822,True,6,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-26,08:00:00,REGULAR,6821421,3573844,True,6,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-26,12:00:00,REGULAR,6821512,3573893,True,6,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-26,16:00:00,REGULAR,6821705,3573941,True,6,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-26,20:00:00,REGULAR,6821932,3573975,True,6,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-27,00:00:00,REGULAR,6822060,3574002,True,0,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-27,04:00:00,REGULAR,6822072,3574003,True,0,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-27,08:00:00,REGULAR,6822120,3574167,True,0,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-27,12:00:00,REGULAR,6822399,3574342,True,0,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-27,16:00:00,REGULAR,6822657,3574399,True,0,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-27,20:00:00,REGULAR,6823280,3574456,True,0,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-28,00:00:00,REGULAR,6823446,3574479,True,1,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-28,04:00:00,REGULAR,6823461,3574482,True,1,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-28,08:00:00,REGULAR,6823510,3574626,True,1,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-28,12:00:00,REGULAR,6823739,3574876,True,1,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-28,16:00:00,REGULAR,6823929,3575012,True,1,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-28,20:00:00,REGULAR,6824477,3575079,True,1,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-29,00:00:00,REGULAR,6824632,3575110,True,2,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-29,04:00:00,REGULAR,6824646,3575114,True,2,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-29,08:00:00,REGULAR,6824691,3575269,True,2,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-29,12:00:00,REGULAR,6824904,3575445,True,2,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-29,16:00:00,REGULAR,6825168,3575507,True,2,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-29,20:00:00,REGULAR,6825709,3575575,True,2,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-30,00:00:00,REGULAR,6825881,3575608,True,3,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-30,04:00:00,REGULAR,6825904,3575610,True,3,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-30,08:00:00,REGULAR,6825940,3575780,True,3,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-30,12:00:00,REGULAR,6826153,3575989,True,3,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-30,16:00:00,REGULAR,6826386,3576056,True,3,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-30,20:00:00,REGULAR,6826939,3576121,True,3,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-31,00:00:00,REGULAR,6827120,3576148,True,4,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-31,04:00:00,REGULAR,6827144,3576152,True,4,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-31,08:00:00,REGULAR,6827178,3576283,True,4,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-31,12:00:00,REGULAR,6827349,3576465,True,4,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-31,16:00:00,REGULAR,6827709,3576515,True,4,
A002,R051,02-03-04,59 ST,NQR456W,BMT,2018-08-31,20:00:00,REGULAR,6828142,3576550,True,4,
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-25,00:00:00,REGULAR,10964165,1367254,True,5,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-25,04:00:00,REGULAR,10964211,1367258,True,5,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-25,08:00:00,REGULAR,10964268,1367261,True,5,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-25,12:00:00,REGULAR,10964438,1367285,True,5,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-25,16:00:00,REGULAR,10964772,1367303,True,5,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-25,20:00:00,REGULAR,10965307,1367311,True,5,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-26,00:00:00,REGULAR,10965692,1367317,True,6,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-26,04:00:00,REGULAR,10965767,1367318,True,6,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-26,08:00:00,REGULAR,10965821,1367321,True,6,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-26,12:00:00,REGULAR,10966055,1367336,True,6,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-26,16:00:00,REGULAR,10966439,1367348,True,6,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-26,20:00:00,REGULAR,10966848,1367361,True,6,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-27,00:00:00,REGULAR,10967122,1367373,True,0,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-27,04:00:00,REGULAR,10967147,1367374,True,0,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-27,08:00:00,REGULAR,10967319,1367413,True,0,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-27,12:00:00,REGULAR,10967902,1367447,True,0,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-27,16:00:00,REGULAR,10968439,1367466,True,0,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-27,20:00:00,REGULAR,10969278,1367481,True,0,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-28,00:00:00,REGULAR,10969569,1367487,True,1,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-28,04:00:00,REGULAR,10969591,1367487,True,1,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-28,08:00:00,REGULAR,10969723,1367526,True,1,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-28,12:00:00,REGULAR,10970102,1367589,True,1,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-28,16:00:00,REGULAR,10970487,1367625,True,1,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-28,20:00:00,REGULAR,10971166,1367640,True,1,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-29,00:00:00,REGULAR,10971487,1367655,True,2,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-29,04:00:00,REGULAR,10971514,1367655,True,2,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-29,08:00:00,REGULAR,10971650,1367690,True,2,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-29,12:00:00,REGULAR,10972041,1367735,True,2,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-29,16:00:00,REGULAR,10972422,1367754,True,2,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-29,20:00:00,REGULAR,10973147,1367771,True,2,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-30,00:00:00,REGULAR,10973439,1367777,True,3,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-30,04:00:00,REGULAR,10973461,1367779,True,3,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-30,08:00:00,REGULAR,10973580,1367811,True,3,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-30,12:00:00,REGULAR,10974005,1367860,True,3,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-30,16:00:00,REGULAR,10974411,1367889,True,3,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-30,20:00:00,REGULAR,10975083,1367912,True,3,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-31,00:00:00,REGULAR,10975405,1367924,True,4,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-31,04:00:00,REGULAR,10975441,1367924,True,4,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-31,08:00:00,REGULAR,10975537,1367958,True,4,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-31,12:00:00,REGULAR,10975861,1367999,True,4,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-31,16:00:00,REGULAR,10976324,1368014,True,4,Busy
A002,R051,02-03-05,Station4,NQR456W,BMT,2018-08-31,20:00:00,REGULAR,10976927,1368027,True,4,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-25,00:00:00,REGULAR,8623676,492299,True,5,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-25,04:00:00,REGULAR,8623692,492299,True,5,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-25,08:00:00,REGULAR,8623719,492300,True,5,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-25,12:00:00,REGULAR,8623843,492304,True,5,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-25,16:00:00,REGULAR,8624060,492307,True,5,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-25,20:00:00,REGULAR,8624071,492312,True,5,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-26,00:00:00,REGULAR,8624071,492316,True,6,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-26,04:00:00,REGULAR,8624071,492316,True,6,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-26,08:00:00,REGULAR,8624071,492317,True,6,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-26,12:00:00,REGULAR,8624071,492320,True,6,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-26,16:00:00,REGULAR,8624071,492328,True,6,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-26,20:00:00,REGULAR,8624071,492338,True,6,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-27,00:00:00,REGULAR,8624071,492339,True,0,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-27,04:00:00,REGULAR,8624071,492340,True,0,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-27,08:00:00,REGULAR,8624071,492344,True,0,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-27,12:00:00,REGULAR,8624071,492352,True,0,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-27,16:00:00,REGULAR,8624071,492357,True,0,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-27,20:00:00,REGULAR,8624344,492366,True,0,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-28,00:00:00,REGULAR,8624531,492368,True,1,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-28,04:00:00,REGULAR,8624542,492368,True,1,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-28,08:00:00,REGULAR,8624620,492373,True,1,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-28,12:00:00,REGULAR,8624947,492388,True,1,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-28,16:00:00,REGULAR,8625196,492393,True,1,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-28,20:00:00,REGULAR,8625781,492397,True,1,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-29,00:00:00,REGULAR,8625999,492399,True,2,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-29,04:00:00,REGULAR,8626016,492399,True,2,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-29,08:00:00,REGULAR,8626108,492403,True,2,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-29,12:00:00,REGULAR,8626455,492410,True,2,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-29,16:00:00,REGULAR,8626715,492420,True,2,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-29,20:00:00,REGULAR,8627316,492426,True,2,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-30,00:00:00,REGULAR,8627516,492427,True,3,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-30,04:00:00,REGULAR,8627529,492428,True,3,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-30,08:00:00,REGULAR,8627607,492428,True,3,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-30,12:00:00,REGULAR,8627907,492437,True,3,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-30,16:00:00,REGULAR,8628180,492442,True,3,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-30,20:00:00,REGULAR,8628786,492448,True,3,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-31,00:00:00,REGULAR,8628997,492448,True,4,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-31,04:00:00,REGULAR,8629006,492449,True,4,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-31,08:00:00,REGULAR,8629072,492456,True,4,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-31,12:00:00,REGULAR,8629324,492465,True,4,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-31,16:00:00,REGULAR,8629679,492470,True,4,Busy
A002,R051,02-03-06,Station4,NQR456W,BMT,2018-08-31,20:00:00,REGULAR,8630151,492473,True,4,Busy
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-25,00:00:00,REGULAR,26,0,True,5,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-25,04:00:00,REGULAR,26,0,True,5,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-25,08:00:00,REGULAR,26,0,True,5,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-25,12:00:00,REGULAR,26,0,True,5,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-25,16:00:00,REGULAR,26,0,True,5,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-25,20:00:00,REGULAR,26,0,True,5,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-26,00:00:00,REGULAR,26,0,True,6,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-26,04:00:00,REGULAR,26,0,True,6,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-26,08:00:00,REGULAR,26,0,True,6,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-26,12:00:00,REGULAR,27,0,True,6,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-26,16:00:00,REGULAR,27,0,True,6,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-26,20:00:00,REGULAR,27,0,True,6,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-27,00:00:00,REGULAR,27,0,True,0,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-27,04:00:00,REGULAR,27,0,True,0,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-27,08:00:00,REGULAR,27,0,True,0,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-27,12:00:00,REGULAR,27,0,True,0,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-27,16:00:00,REGULAR,27,0,True,0,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-27,20:00:00,REGULAR,30,0,True,0,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-28,00:00:00,REGULAR,30,0,True,1,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-28,04:00:00,REGULAR,30,0,True,1,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-28,08:00:00,REGULAR,30,0,True,1,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-28,12:00:00,REGULAR,30,0,True,1,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-28,16:00:00,REGULAR,30,0,True,1,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-28,20:00:00,REGULAR,30,0,True,1,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-29,00:00:00,REGULAR,30,0,True,2,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-29,04:00:00,REGULAR,30,0,True,2,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-29,08:00:00,REGULAR,30,0,True,2,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-29,12:00:00,REGULAR,30,0,True,2,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-29,16:00:00,REGULAR,30,0,True,2,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-29,20:00:00,REGULAR,30,0,True,2,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-30,00:00:00,REGULAR,30,0,True,3,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-30,04:00:00,REGULAR,30,0,True,3,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-30,08:00:00,REGULAR,30,0,True,3,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-30,12:00:00,REGULAR,30,0,True,3,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-30,16:00:00,REGULAR,30,0,True,3,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-30,20:00:00,REGULAR,30,0,True,3,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-31,00:00:00,REGULAR,30,0,True,4,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-31,04:00:00,REGULAR,30,0,True,4,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-31,08:00:00,REGULAR,30,0,True,4,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-31,12:00:00,REGULAR,30,0,True,4,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-31,16:00:00,REGULAR,30,0,True,4,
A002,R051,02-05-00,59 ST,NQR456W,BMT,2018-08-31,20:00:00,REGULAR,30,0,True,4,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-25,00:00:00,REGULAR,0,798,True,5,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-25,04:00:00,REGULAR,0,798,True,5,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-25,08:00:00,REGULAR,0,798,True,5,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-25,12:00:00,REGULAR,0,798,True,5,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-25,16:00:00,REGULAR,0,798,True,5,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-25,20:00:00,REGULAR,0,798,True,5,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-26,00:00:00,REGULAR,0,798,True,6,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-26,04:00:00,REGULAR,0,798,True,6,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-26,08:00:00,REGULAR,0,798,True,6,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-26,12:00:00,REGULAR,0,798,True,6,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-26,16:00:00,REGULAR,0,798,True,6,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-26,20:00:00,REGULAR,0,798,True,6,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-27,00:00:00,REGULAR,0,798,True,0,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-27,04:00:00,REGULAR,0,798,True,0,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-27,08:00:00,REGULAR,0,798,True,0,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-27,12:00:00,REGULAR,0,798,True,0,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-27,16:00:00,REGULAR,0,798,True,0,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-27,20:00:00,REGULAR,0,798,True,0,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-28,00:00:00,REGULAR,0,798,True,1,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-28,04:00:00,REGULAR,0,798,True,1,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-28,08:00:00,REGULAR,0,798,True,1,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-28,12:00:00,REGULAR,0,798,True,1,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-28,16:00:00,REGULAR,0,798,True,1,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-28,20:00:00,REGULAR,0,798,True,1,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-29,00:00:00,REGULAR,0,798,True,2,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-29,04:00:00,REGULAR,0,798,True,2,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-29,08:00:00,REGULAR,0,798,True,2,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-29,12:00:00,REGULAR,0,798,True,2,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-29,16:00:00,REGULAR,0,798,True,2,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-29,20:00:00,REGULAR,0,798,True,2,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-30,00:00:00,REGULAR,0,798,True,3,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-30,04:00:00,REGULAR,0,798,True,3,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-30,08:00:00,REGULAR,0,798,True,3,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-30,12:00:00,REGULAR,0,798,True,3,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-30,16:00:00,REGULAR,0,798,True,3,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-30,20:00:00,REGULAR,0,798,True,3,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-31,00:00:00,REGULAR,0,798,True,4,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-31,04:00:00,REGULAR,0,798,True,4,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-31,08:00:00,REGULAR,0,798,True,4,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-31,12:00:00,REGULAR,0,798,True,4,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-31,16:00:00,REGULAR,0,798,True,4,
A002,R051,02-05-01,59 ST,NQR456W,BMT,2018-08-31,20:00:00,REGULAR,0,798,True,4,
A002,R051,02-06-00,59 ST,NQR456W,BMT,2018-08-25,00:00:00,REGULAR,7603279,162154,True,5,
A002,R051,02-06-00,59 ST,NQR456W,BMT,2018-08-25,04:00:00,REGULAR,7603298,162155,True,5,
A002,R051,02-06-00,59 ST,NQR456W,BMT,2018-08-25,08:00:00,REGULAR,7603320,162155,True,5,
A002,R051,02-06-00,59 ST,NQR456W,BMT,2018-08-25,12:00:00,REGULAR,7603447,162156,True,5,
A002,R051,02-06-00,59 ST,NQR456W,BMT,2018-08-25,16:00:00,REGULAR,7603663,162159,True,5,
A002,R051,02-06-00,59 ST,NQR456W,BMT,2018-08-25,20:00:00,REGULAR,7603892,162168,True,5,
A002,R051,02-06-00,59 ST,NQR456W,BMT,2018-08-26,00:00:00,REGULAR,7604025,162172,True,6,
