C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,01:00:00,REGULAR,0001577332,0001921837                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,05:00:00,REGULAR,0001577339,0001921846                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,09:00:00,REGULAR,0001577347,0001921942                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,13:00:00,REGULAR,0001577405,0001922276                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,17:00:00,REGULAR,0001577602,0001922716                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,21:00:00,REGULAR,0001577784,0001922974                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,01:00:00,REGULAR,0001577860,0001923020                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,05:00:00,REGULAR,0001577864,0001923026                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,09:00:00,REGULAR,0001577962,0001923465                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,13:00:00,REGULAR,0001578097,0001924186                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,14:39:44,REGULAR,0001578187,0001924361                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,17:00:00,REGULAR,0001578538,0001924582                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,21:00:00,REGULAR,0001579659,0001924995                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,01:00:00,REGULAR,0001579809,0001925051                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,05:00:00,REGULAR,0001579812,0001925064                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,09:00:00,REGULAR,0001579906,0001925541                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,13:00:00,REGULAR,0001580084,0001926278                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,17:00:00,REGULAR,0001580567,0001926749                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,21:00:00,REGULAR,0001581697,0001927197                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,01:00:00,REGULAR,0001581905,0001927278                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,05:00:00,REGULAR,0001581909,0001927286                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,09:00:00,REGULAR,0001581989,0001927799                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,13:00:00,REGULAR,0001582167,0001928523                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,17:00:00,REGULAR,0001582615,0001928983                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,21:00:00,REGULAR,0001583768,0001929395                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,01:00:00,REGULAR,0001583945,0001929451                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,05:00:00,REGULAR,0001583947,0001929458                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,09:00:00,REGULAR,0001584035,0001929910                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,13:00:00,REGULAR,0001584224,0001930509                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,17:00:00,REGULAR,0001584659,0001930919                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,21:00:00,REGULAR,0001585656,0001931395                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,01:00:00,REGULAR,0001585847,0001931465                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,05:00:00,REGULAR,0001585856,0001931476                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,09:00:00,REGULAR,0001585902,0001931898                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,13:00:00,REGULAR,0001586095,0001932548                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,17:00:00,REGULAR,0001586792,0001933113                                  
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,21:00:00,REGULAR,0001587419,0001933486                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,01:00:00,REGULAR,0013907586,0013401285                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,05:00:00,REGULAR,0013907630,0013401292                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,09:00:00,REGULAR,0013907643,0013401341                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,13:00:00,REGULAR,0013907778,0013401674                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,17:00:00,REGULAR,0013908143,0013402165                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,21:00:00,REGULAR,0013908556,0013402549                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,01:00:00,REGULAR,0013908727,0013402626                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,05:00:00,REGULAR,0013908741,0013402629                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,09:00:00,REGULAR,0013908752,0013402652                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,13:00:00,REGULAR,0013908845,0013402890                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,17:00:00,REGULAR,0013909139,0013403270                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,21:00:00,REGULAR,0013909430,0013403469                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,01:00:00,REGULAR,0013909550,0013403509                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,05:00:00,REGULAR,0013909555,0013403510                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,09:00:00,REGULAR,0013909646,0013403835                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,13:00:00,REGULAR,0013909840,0013404530                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,14:39:44,REGULAR,0013910019,0013404714                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,17:00:00,REGULAR,0013910465,0013405025                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,21:00:00,REGULAR,0013911729,0013405661                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,01:00:00,REGULAR,0013911950,0013405720                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,05:00:00,REGULAR,0013911956,0013405725                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,09:00:00,REGULAR,0013912040,0013406084                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,13:00:00,REGULAR,0013912273,0013406852                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,17:00:00,REGULAR,0013912884,0013407393                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,21:00:00,REGULAR,0013914247,0013407947                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,01:00:00,REGULAR,0013914560,0013408012                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,05:00:00,REGULAR,0013914572,0013408015                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,09:00:00,REGULAR,0013914678,0013408440                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,13:00:00,REGULAR,0013914896,0013409203                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,17:00:00,REGULAR,0013915481,0013409828                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,21:00:00,REGULAR,0013916724,0013410441                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,01:00:00,REGULAR,0013917025,0013410515                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,05:00:00,REGULAR,0013917032,0013410517                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,09:00:00,REGULAR,0013917116,0013410830                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,13:00:00,REGULAR,0013917318,0013411576                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,17:00:00,REGULAR,0013917952,0013412118                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/30/2018,21:00:00,REGULAR,0013919214,0013412767                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,01:00:00,REGULAR,0013919504,0013412843                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,05:00:00,REGULAR,0013919513,0013412847                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,09:00:00,REGULAR,0013919587,0013413105                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,13:00:00,REGULAR,0013919823,0013413825                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,17:00:00,REGULAR,0013920719,0013414527                                  
A033,R170,02-00-02,14 ST-UNION SQ,LNQR456W,BMT,08/31/2018,21:00:00,REGULAR,0013921543,0013414966                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,01:00:00,REGULAR,0005655582,0006606157                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,05:00:00,REGULAR,0005655591,0006606176                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,09:00:00,REGULAR,0005655627,0006606381                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,13:00:00,REGULAR,0005655860,0006607116                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,17:00:00,REGULAR,0005656412,0006607850                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/25/2018,21:00:00,REGULAR,0005657107,0006608330                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,01:00:00,REGULAR,0005657413,0006608470                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,05:00:00,REGULAR,0005657440,0006608478                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,09:00:00,REGULAR,0005657463,0006608599                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,13:00:00,REGULAR,0005657620,0006609190                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,17:00:00,REGULAR,0005658137,0006609770                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/26/2018,21:00:00,REGULAR,0005658661,0006610135                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,01:00:00,REGULAR,0005658892,0006610236                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,05:00:00,REGULAR,0005658903,0006610247                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,09:00:00,REGULAR,0005659007,0006611063                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,13:00:00,REGULAR,0005659273,0006612368                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,14:39:44,REGULAR,0005659527,0006612673                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,17:00:00,REGULAR,0005660128,0006613020                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/27/2018,21:00:00,REGULAR,0005661891,0006613614                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,01:00:00,REGULAR,0005662259,0006613713                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,05:00:00,REGULAR,0005662275,0006613726                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,09:00:00,REGULAR,0005662365,0006614676                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,13:00:00,REGULAR,0005662658,0006616110                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,17:00:00,REGULAR,0005663465,0006616902                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/28/2018,21:00:00,REGULAR,0005665271,0006617571                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,01:00:00,REGULAR,0005665780,0006617665                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,05:00:00,REGULAR,0005665801,0006617676                                  
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,08/29/2018,09:00:00,REGULAR,0005665919,0006618603                                  
